SubsID,error.immigrants.trim,error.asylum.seekers.trim,error.trim,error.immigrants,error.asylum.seekers,error,consp_01,confidence,trust.stat,news.paper,news.social,news.tv,concern.imm,edu.tertiary,lr,age,female,abit,income,dummy.imm.as,country,QG8c_1_T4,QG8d_1_T4,QG16_1_T4,QG16_2_T4,QG16_3_T4,QG16_4_T4,country_cod,int_wt1_cap_T4
EPOK453N9JSH64V4B3,12.2585731235731,NA,12.2585731235731,12.2585731235731,NA,12.2585731235731,0.81060718680772,1,0,0.5,0,1,1,0,0.7,63,0,2. Other town/urban centre,0.181818181818182,1,Portugal,15,NA,2,1,1,3,8,0.451771571
EPOK4759WSGJ7JW4B8,NA,9.99170319485018,9.99170319485018,NA,9.99170319485018,9.99170319485018,0.806470802623877,0,1,0.125,0,0.375,1,1,0.3,54,1,1. Metropolitan zone,0.181818181818182,0,Portugal,NA,10,1,2,1,3,8,0.344498169
EPOKCXYCYY87BGS4B8,NA,1.99170319485018,1.99170319485018,NA,1.99170319485018,1.99170319485018,0.465941873899078,0,1,0.125,1,1,1,1,0.5,27,1,2. Other town/urban centre,0.090909090909091,0,Portugal,NA,2,2,3,3,2,8,0.777321951
EPOK47SCCPBFMFM4B6,-1.74142687642692,NA,-1.74142687642692,-1.74142687642692,NA,-1.74142687642692,0.788498036904203,0,1,0.75,0.75,0.25,1,1,0.2,47,0,1. Metropolitan zone,0.272727272727273,1,Portugal,1,NA,3,2,1,1,8,0.565685881
EPOK3JVRWJYLK584B1,NA,0.991703194850179,0.991703194850179,NA,0.991703194850179,0.991703194850179,0.667147150044847,1,1,1,0.125,1,1,1,0.1,41,0,2. Other town/urban centre,0.272727272727273,0,Portugal,NA,1,3,1,2,2,8,0.530352621
EPOK45NQTV8TRYY4B3,NA,14.9917031948502,14.9917031948502,NA,14.9917031948502,14.9917031948502,0.573349001615838,0,1,0.875,0.5,0.375,1,0,0.5,40,1,1. Metropolitan zone,0.090909090909091,0,Portugal,NA,15,2,4,1,4,8,0.794796927
EPOKFSBR4QY5D4P4B4,NA,0.991703194850179,0.991703194850179,NA,0.991703194850179,0.991703194850179,0.725606003919894,0,1,0.5,1,1,1,0,0.2,56,0,1. Metropolitan zone,0.181818181818182,0,Portugal,NA,1,2,1,2,2,8,0.384733008
EPOK3JQDMVD9XK84B6,7.25857312357308,NA,7.25857312357308,7.25857312357308,NA,7.25857312357308,0.613538294845793,0,1,0.375,1,1,1,0,0.2,43,0,1. Metropolitan zone,0.090909090909091,1,Portugal,10,NA,2,2,2,3,8,0.890215643
EPOL78PBCBGVZJZ4C2,2.25857312357308,NA,2.25857312357308,2.25857312357308,NA,2.25857312357308,0.537820289743223,0,1,0.125,0.125,0.125,1,1,0.4,24,1,1. Metropolitan zone,0.090909090909091,1,Portugal,5,NA,2,4,2,2,8,0.582668984
EPOKCXGX7J9PL4N4B8,22.2585731235731,NA,22.2585731235731,22.2585731235731,NA,22.2585731235731,0.78436165272036,0,1,0.5,1,1,1,1,0.5,23,1,3. Rural zone,0.181818181818182,1,Portugal,25,NA,2,3,1,1,8,2.078686131
EPOKB8PH2FVMVPJ4B4,7.25857312357308,NA,7.25857312357308,7.25857312357308,NA,7.25857312357308,0.833537328810152,0,1,0,1,1,1,0,0.2,77,0,2. Other town/urban centre,NA,1,Portugal,10,NA,1,1,2,1,8,1.662798811
EPOKW86XQF5SF5W4C8,17.2585731235731,NA,17.2585731235731,17.2585731235731,NA,17.2585731235731,0.806470802623877,0,1,1,1,1,1,1,0.4,26,0,1. Metropolitan zone,0.363636363636364,1,Portugal,20,NA,1,2,1,3,8,0.600613555
EPOKDRJ2XPM6DWF4B5,NA,0.991703194850179,0.991703194850179,NA,0.991703194850179,0.991703194850179,0.739025565888992,1,0,0.5,1,1,1,0,0.3,41,0,1. Metropolitan zone,0.545454545454545,0,Portugal,NA,1,3,2,1,2,8,0.700054806
EPOK452V6R7L3BD4B6,-1.74142687642692,NA,-1.74142687642692,-1.74142687642692,NA,-1.74142687642692,0.905415744654298,1,1,1,0.75,0.625,0,1,0.3,27,0,1. Metropolitan zone,0.454545454545455,1,Portugal,1,NA,1,2,1,1,8,0.650231689
EPOK469FYR2R7GZ4B3,2.25857312357308,NA,2.25857312357308,2.25857312357308,NA,2.25857312357308,0.663010765861004,0,0,0.625,1,1,1,0,0.1,58,0,1. Metropolitan zone,0.090909090909091,1,Portugal,5,NA,2,2,2,2,8,0.399641636
EPOK4756FRC7JXS4B3,-0.74142687642692,NA,-0.74142687642692,-0.74142687642692,NA,-0.74142687642692,0.663010765861004,0,1,0.5,0.625,0.625,1,1,0.5,25,1,1. Metropolitan zone,0.090909090909091,1,Portugal,2,NA,2,2,2,2,8,0.629376645
EPOKLLHL95ZVX9X4C9,13.2585731235731,NA,13.2585731235731,13.2585731235731,NA,13.2585731235731,0.770942090751262,1,1,1,1,1,1,0,0.2,64,0,2. Other town/urban centre,0.181818181818182,1,Portugal,16,NA,1,2,2,1,8,1.662798811
EPOL6RBLFRFBZRL4C4,NA,7.99170319485018,7.99170319485018,NA,7.99170319485018,7.99170319485018,0.788498036904203,0,0,0.5,1,1,1,1,0.2,45,1,1. Metropolitan zone,0.181818181818182,0,Portugal,NA,8,3,2,1,1,8,0.549214811
EPOKWRN87PXWD4B4C6,NA,19.9917031948502,19.9917031948502,NA,19.9917031948502,19.9917031948502,0.613538294845793,0,0,0.375,1,1,1,0,0.2,43,0,2. Other town/urban centre,0.090909090909091,0,Portugal,NA,20,2,2,2,3,8,1.281125963
EPOL768H873HM784C6,7.25857312357308,NA,7.25857312357308,7.25857312357308,NA,7.25857312357308,0.42060578706771,0,1,0,0.625,0,1,1,0.5,25,1,3. Rural zone,0.181818181818182,1,Portugal,10,NA,3,2,3,3,8,0.582668984
EPOKD7R8Y2X5QPZ4B8,57.2585731235731,NA,57.2585731235731,57.2585731235731,NA,57.2585731235731,0.663010765861004,0,1,0.875,0.875,0.875,1,1,0.5,26,1,2. Other town/urban centre,0.181818181818182,1,Portugal,60,NA,2,2,2,2,8,0.582668984
EPOK3NNSV49BD7B4B9,27.2585731235731,NA,27.2585731235731,27.2585731235731,NA,27.2585731235731,0.35801054900882,1,1,1,1,1,1,1,0.5,41,0,1. Metropolitan zone,1,1,Portugal,30,NA,3,3,3,3,8,0.565685881
EPOK47L9287ZBFX4B4,7.25857312357308,NA,7.25857312357308,7.25857312357308,NA,7.25857312357308,0.721469619736051,0,1,0.25,0.125,1,1,0,0.9,53,1,2. Other town/urban centre,0.090909090909091,1,Portugal,10,NA,1,2,2,2,8,0.667948539
EPOK46FYBRX628W4B1,NA,0.491703194850179,0.491703194850179,NA,0.491703194850179,0.491703194850179,0.550943056786903,0,1,0.625,0.625,1,1,1,0.3,43,0,2. Other town/urban centre,0.272727272727273,0,Portugal,NA,0.5,2,3,2,3,8,0.743531977
EPOK45JQX6SYF324B1,27.2585731235731,NA,27.2585731235731,27.2585731235731,NA,27.2585731235731,0.479064640942758,0,1,0.75,1,1,1,0,0.3,25,0,1. Metropolitan zone,0.272727272727273,1,Portugal,30,NA,2,2,3,3,8,1.463740219
EPOK4FR47CJ7LML4B8,37.2585731235731,NA,37.2585731235731,37.2585731235731,NA,37.2585731235731,0.846956890779251,0,1,1,1,1,1,0,0.5,20,1,3. Rural zone,0.090909090909091,1,Portugal,40,NA,2,2,1,1,8,2.430188379
EPOK44YZTWP72JH4B1,NA,4.99170319485018,4.99170319485018,NA,4.99170319485018,4.99170319485018,0.855943273639087,1,1,0.75,1,0.625,1,0,0.3,36,0,2. Other town/urban centre,0.272727272727273,0,Portugal,NA,5,1,2,1,2,8,1.463740219
EPOKCZ5THK4GPYP4B1,NA,0.991703194850179,0.991703194850179,NA,0.991703194850179,0.991703194850179,0.524400727774125,1,1,1,1,1,1,1,0.3,34,1,2. Other town/urban centre,0.636363636363636,0,Portugal,NA,1,1,3,3,2,8,0.938083451
EPOK46VWFYDDQYX4B7,-1.74142687642692,NA,-1.74142687642692,-1.74142687642692,NA,-1.74142687642692,0.968010982713188,0,0,0.125,1,0,1,1,0.5,35,1,2. Other town/urban centre,0.181818181818182,1,Portugal,1,NA,1,1,1,1,8,0.629376645
EPOK4CCQSFFKB844B8,NA,4.99170319485018,4.99170319485018,NA,4.99170319485018,4.99170319485018,0.613538294845793,1,1,0.25,0.125,0.625,1,0,0.5,52,1,2. Other town/urban centre,0.272727272727273,0,Portugal,NA,5,2,2,2,3,8,0.667948539
EPOK485JM82Q2QJ4B9,2.25857312357308,NA,2.25857312357308,2.25857312357308,NA,2.25857312357308,0.968010982713188,1,1,1,0.75,1,1,1,0.5,39,0,2. Other town/urban centre,0.090909090909091,1,Portugal,5,NA,1,1,1,1,8,0.530352621
EPOK452M9JM7ZTN4B0,NA,9.99170319485018,9.99170319485018,NA,9.99170319485018,9.99170319485018,NA,0,0,0.125,0.625,0.875,1,1,0.5,47,1,1. Metropolitan zone,0.272727272727273,0,Portugal,NA,10,2,2,2,98,8,0.515683333
EPOK47KGHP4QBQX4B6,NA,4.99170319485018,4.99170319485018,NA,4.99170319485018,4.99170319485018,0.909552128838141,0,1,0.125,0.125,0.25,1,1,0.4,31,1,1. Metropolitan zone,0.181818181818182,0,Portugal,NA,5,2,1,1,1,8,0.582668984
EPOKD69FBB5FKK84B7,17.2585731235731,NA,17.2585731235731,17.2585731235731,NA,17.2585731235731,0.918538511697978,0,1,0.125,0,0.125,1,1,0.5,29,1,3. Rural zone,0.272727272727273,1,Portugal,20,NA,1,1,1,2,8,0.938083451
EPOKD7Y52XTGGQT4B4,NA,11.9917031948502,11.9917031948502,NA,11.9917031948502,11.9917031948502,0.968010982713188,1,0,0,0,0,1,1,0.5,32,1,1. Metropolitan zone,0.272727272727273,0,Portugal,NA,12,1,1,1,1,8,0.777321951
EPOKWC2LBQ5FQ544C9,NA,9.99170319485018,9.99170319485018,NA,9.99170319485018,9.99170319485018,0.555079440970746,0,1,0,0.125,1,1,0,0.5,20,0,3. Rural zone,0.272727272727273,0,Portugal,NA,10,3,2,2,3,8,2.166935428
EPOK46S8QG4XSD24B3,2.25857312357308,NA,2.25857312357308,2.25857312357308,NA,2.25857312357308,0.600415527802114,0,1,0.125,0.25,0.75,1,0,0.3,39,1,2. Other town/urban centre,NA,1,Portugal,5,NA,2,3,2,2,8,0.667948539
EPOK45HF55ND2D34B4,NA,4.99170319485018,4.99170319485018,NA,4.99170319485018,4.99170319485018,0.846956890779251,0,0,0.125,1,1,1,1,0.5,39,0,1. Metropolitan zone,0.454545454545455,0,Portugal,NA,5,2,2,1,1,8,0.530352621
EPOKVT2HJHT3V4L4C7,NA,1.99170319485018,1.99170319485018,NA,1.99170319485018,1.99170319485018,0.968010982713188,0,0,0.125,1,1,1,0,0.4,46,0,1. Metropolitan zone,0.181818181818182,0,Portugal,NA,2,1,1,1,1,8,1.281125963
EPOKD835MJL89P84B1,NA,0.991703194850179,0.991703194850179,NA,0.991703194850179,0.991703194850179,0.712483236876215,1,1,0.25,0.25,0.25,1,0,0.1,38,0,2. Other town/urban centre,0.090909090909091,0,Portugal,NA,1,2,2,2,1,8,1.618386075
EPOL7FF8Y793J8L4C5,NA,2.99170319485018,2.99170319485018,NA,2.99170319485018,2.99170319485018,0.600415527802114,0,1,0,0.75,0.625,1,1,0.8,20,1,2. Other town/urban centre,0.181818181818182,0,Portugal,NA,3,2,3,2,2,8,1.667646185
EPOK44WVM69W8864B1,NA,14.9917031948502,14.9917031948502,NA,14.9917031948502,14.9917031948502,0.550943056786903,0,0,1,1,1,1,0,0.5,39,1,1. Metropolitan zone,0.090909090909091,0,Portugal,NA,15,2,3,2,3,8,0.667948539
EPOKVYWV63W8HLT4C6,17.2585731235731,NA,17.2585731235731,17.2585731235731,NA,17.2585731235731,0.712483236876215,0,1,0.25,0.25,0.25,1,1,0.5,31,1,1. Metropolitan zone,0.909090909090909,1,Portugal,20,NA,2,2,2,1,8,0.629376645
EPOKVYFSNSGWP794C1,NA,9.99170319485018,9.99170319485018,NA,9.99170319485018,9.99170319485018,0.905415744654298,0,0,0.375,0.25,0.625,1,0,0.5,25,1,2. Other town/urban centre,0.181818181818182,0,Portugal,NA,10,1,2,1,1,8,1.076311427
EPOK3HCXZW552SB4B4,NA,0.991703194850179,0.991703194850179,NA,0.991703194850179,0.991703194850179,0.600415527802114,1,1,0.375,1,1,0,1,0.6,24,0,2. Other town/urban centre,0.181818181818182,0,Portugal,NA,1,2,3,2,2,8,0.650231689
EPOKDZRDYSJKG6K4B2,NA,4.99170319485018,4.99170319485018,NA,4.99170319485018,4.99170319485018,0.842820506595407,0,0,0.125,1,1,1,0,0.5,40,1,1. Metropolitan zone,0.090909090909091,0,Portugal,NA,5,1,3,1,1,8,0.794796927
EPOK46WDJNH243M4B1,22.2585731235731,NA,22.2585731235731,22.2585731235731,NA,22.2585731235731,0.654024383001167,0,1,0.25,0.875,0.875,1,1,0.4,30,1,2. Other town/urban centre,NA,1,Portugal,25,NA,3,2,2,1,8,0.938083451
EPOK47KKGFKTYHL4B4,7.25857312357308,NA,7.25857312357308,7.25857312357308,NA,7.25857312357308,0.756998331608666,0,0,0.125,0.375,1,1,0,0.5,33,1,3. Rural zone,0.181818181818182,1,Portugal,10,NA,1,2,1,4,8,0.813965291
EPOKVT39B755S884C7,17.2585731235731,NA,17.2585731235731,17.2585731235731,NA,17.2585731235731,0.721469619736051,1,0,0.125,0.25,0.25,1,0,0.5,29,0,1. Metropolitan zone,0.181818181818182,1,Portugal,20,NA,1,2,2,2,8,1.19909846
EPOKBJ69W225ZDF4B1,0.25857312357308,NA,0.25857312357308,0.25857312357308,NA,0.25857312357308,0.671997148720841,0,1,0.125,0.375,0.375,1,0,0.3,21,0,1. Metropolitan zone,0.090909090909091,1,Portugal,3,NA,1,2,2,3,8,2.038491969
EPOKVTXL4566GXH4C2,17.2585731235731,NA,17.2585731235731,17.2585731235731,NA,17.2585731235731,0.918538511697978,0,0,0.875,1,1,1,0,0.5,32,0,2. Other town/urban centre,0.454545454545455,1,Portugal,20,NA,1,1,1,2,8,1.618386075
EPOKD7Q2BMV7BZV4B4,17.2585731235731,NA,17.2585731235731,17.2585731235731,NA,17.2585731235731,0.905415744654298,0,1,0.125,0.75,0.375,1,0,0.3,20,1,1. Metropolitan zone,0.090909090909091,1,Portugal,20,NA,1,2,1,1,8,1.97348205
EPOK3HQZ6ZBP83D4B9,NA,9.99170319485018,9.99170319485018,NA,9.99170319485018,9.99170319485018,0.465941873899078,0,1,0.25,1,1,1,1,0.3,50,1,1. Metropolitan zone,0.272727272727273,0,Portugal,NA,10,2,3,3,2,8,0.549214811
EPOK475VZWR59ZV4B0,17.2585731235731,NA,17.2585731235731,17.2585731235731,NA,17.2585731235731,0.79748441976404,0,1,0.375,1,1,1,0,0.5,24,1,3. Rural zone,0.181818181818182,1,Portugal,20,NA,2,2,1,2,8,0.813965291
EPOK463F4BSY6JT4B0,37.2585731235731,NA,37.2585731235731,37.2585731235731,NA,37.2585731235731,0.739025565888992,1,0,0,0.25,0.5,1,1,0.6,28,0,2. Other town/urban centre,0.090909090909091,1,Portugal,40,NA,3,2,1,2,8,0.986479933
EPOK44XGPG7L9DT4B2,NA,0.991703194850179,0.991703194850179,NA,0.991703194850179,0.991703194850179,0.721469619736051,0,1,0.125,1,0.75,0,1,0.5,41,1,2. Other town/urban centre,0.181818181818182,0,Portugal,NA,1,1,2,2,2,8,0.549214811
EPOKVZJTS95F95S4C9,27.2585731235731,NA,27.2585731235731,27.2585731235731,NA,27.2585731235731,0.86007965782293,0,1,0.5,1,0.5,1,0,0.5,38,1,3. Rural zone,0.090909090909091,1,Portugal,30,NA,2,1,1,2,8,1.561008723
EPOKD79NXSNV33N4B4,NA,2.99170319485018,2.99170319485018,NA,2.99170319485018,2.99170319485018,0.600415527802114,0,0,0.5,1,1,1,1,0.5,28,1,1. Metropolitan zone,0.363636363636364,0,Portugal,NA,3,2,3,2,2,8,0.582668984
